Stats on top 100 results,,,,,,,,,,
keyword,count,average confidence,max confidence,Hits / 1430172,average confidence of top 10%,meaning,relevant,relative count,relative hits,sample weight
01.15.21,2,0.1311533109,0.1366066217,3665,0.2855491252,"Bubbles, frothy masses, speech bubbles",,0.02,0.0025626288,
24.15.01,2,0.14025,0.1512,5839,0.2855491252,One arrow,,0.02,0.0040827257,
27.99.01,2,0.1457710953,0.1627421905,6137,0.2855491252,Letter “A”,,0.02,0.0042910923,
27.05.05,2,0.1453904999,0.1476809997,5158,0.2855491252,Letters containing written or typographical matter,,0.02,0.0036065592,
24.15.15,1,0.1214,0.1214,598,0.2855491252,Arrows forming any other geometrical figure,,0.01,0.0004181315,
14.05.23,1,0.1392504348,0.1392504348,294,0.2855491252,Padlocks,,0.01,0.0002055697,
27.05.15,1,0.1544,0.1544,3752,0.2855491252,Series of letters separated from one another other than by a single space,,0.01,0.0026234607,
27.05.14,1,0.1334495585,0.1334495585,4444,0.2855491252,Letters repeated by mirror effect or symmetrically in any position,,0.01,0.0031073186,
05.07.09,1,0.1292231504,0.1292231504,161,0.2855491252,"Currents, kiwis and other berries",,0.01,0.0001125739,
26.04.01,1,0.1307133753,0.1307133753,22617,0.2855491252,Squares,,0.01,0.0158141818,
26.04.04,1,0.1272015183,0.1272015183,5881,0.2855491252,"Other irregular parallelograms, trapezia and quadrilaterals, quadrilaterals containing one or more rounded corners",,0.01,0.0041120928,
17.01.09,1,0.1995227224,0.1995227224,115,0.2855491252,"Clocks, alarm clocks",,0.01,8.04099087382497E-005,
26.04.07,1,0.1307133753,0.1307133753,4771,0.2855491252,"Two quadrilaterals, one inside the other",,0.01,0.0033359624,
26.05.24,1,0.1383,0.1383,1163,0.2855491252,Polygons with dark surfaces or parts of surfaces,,0.01,0.0008131889,
24.17.97,1,0.1206,0.1206,2252,0.2855491252,"Dactylographic signs : &amp;, paragraph signs, new line signs",,0.01,0.0015746358,
26.15.99,1,0.1249,0.1249,5591,0.2855491252,One sphere,,0.01,0.00390932,
05.05.02,1,1,1,719,0.2855491252,Lilies,1,0.01,0.0005027367,
01.05.05,1,0.1236430285,0.1236430285,145,0.2855491252,Free-standing terrestrial globe,,0.01,0.0001013864,
26.04.99,1,0.1589,0.1589,6852,0.2855491252,Quadrilaterals containing one or more lines or bands (specify the content),,0.01,0.0047910321,
26.04.98,1,0.1272015183,0.1272015183,10870,0.2855491252,Quadrilaterals containing one or more rounded corners,,0.01,0.0076004844,
25.12.99,1,0.135016663,0.135016663,946,0.2855491252,Rainbow colours surfaces or backgrounds,,0.01,0.0006614589,
01.05.06,1,0.18612631,0.18612631,1786,0.2855491252,Terrestrial globe with a banderole or an inscription,,0.01,0.0012488008,
26.04.19,1,0.1272015183,0.1272015183,4664,0.2855491252,Quadrilaterals with inscriptions projecting beyond one or more of the sides thereof,,0.01,0.0032611462,
13.01.17,1,0.18612631,0.18612631,524,0.2855491252,Electric light bulbs or tubes,,0.01,0.0003663895,
05.07.16,1,0.1292231504,0.1292231504,255,0.2855491252,Cherries,,0.01,0.0001783002,
26.04.10,1,0.1589,0.1589,5095,0.2855491252,"Quadrilaterals containing one or more circles, ellipses or polygons (specify the content)",,0.01,0.0035625086,
01.13.01,1,0.1437,0.1437,2989,0.2855491252,"Armillary spheres, planetaria, astronomic orbits, atomic models, molecular models",,0.01,0.0020899584,
24.17.03,1,0.1589,0.1589,991,0.2855491252,Asterisks,,0.01,0.0006929236,
24.17.07,1,0.1458,0.1458,2576,0.2855491252,Mathematical signs combined with figures or letters,,0.01,0.001801182,
24.05.01,1,0.1363,0.1363,387,0.2855491252,One medal or coin,,0.01,0.0002705968,
24.05.03,1,0.1363,0.1363,213,0.2855491252,One medal or coin with some other figurative element,,0.01,0.0001489331,
24.17.09,1,0.1286,0.1286,1983,0.2855491252,"Other mathematical symbols, %, pi, factor2",,0.01,0.0013865465,
3.17,1,0.1476809997,0.1476809997,320,0.2855491252,,,0.01,0.0002237493,
15.07.09,1,0.135016663,0.135016663,1160,0.2855491252,"Other wheels, with or without spokes",,0.01,0.0008110913,
26.03.24,1,0.1302,0.1302,3078,0.2855491252,Triangles with dark surfaces or parts of surfaces,,0.01,0.0021521887,
27.03.02,1,0.1263,0.1263,4114,0.2855491252,Letters or numerals representing a human being or a part of the human body,,0.01,0.0028765771,
24.03.07,1,0.120733315,0.120733315,7303,0.2855491252,"Seals or stamps, circular",,0.01,0.0051063788,
26.15.07,1,0.1241037547,0.1241037547,496,0.2855491252,Pyramids,,0.01,0.0003468114,
24.01.10,1,0.1479044842,0.1479044842,390,0.2855491252,Shields containing representations of plants,,0.01,0.0002726945,
26.11.97,1,0.1582397272,0.1582397272,4507,0.2855491252,Curved lines in the form of a crescent moon,,0.01,0.0031513692,
26.11.99,1,0.1309,0.1309,5693,0.2855491252,Three lines,,0.01,0.0039806401,
26.11.98,1,0.1589,0.1589,6782,0.2855491252,More than three lines,,0.01,0.004742087,
02.01.97,1,0.122,0.122,2297,0.2855491252,"Stylized heads, (un-)/happy faces",,0.01,0.0016061005,
02.01.94,1,0.1231,0.1231,927,0.2855491252,Stylized men formed by straight and thin lines,,0.01,0.0006481738,
24.15.02,1,0.1214,0.1214,2666,0.2855491252,Two arrows,,0.01,0.0018641114,
27.99.07,1,0.123489607,0.123489607,4461,0.2855491252,Letter “G”,,0.01,0.0031192052,
26.03.99,1,0.1302,0.1302,453,0.2855491252,Triangles containing one or more lines or bands (specify the content),,0.01,0.0003167451,
29.01.02,1,0.1366066217,0.1366066217,9269,0.2855491252,"Yellow, gold",,0.01,0.0064810386,
29.01.05,1,0.1374,0.1374,2703,0.2855491252,Violet,,0.01,0.0018899825,
29.01.07,1,0.1544,0.1544,1980,0.2855491252,Brown,,0.01,0.0013844489,
26.11.02,1,0.16581409,0.16581409,10785,0.2855491252,Two lines or bands,,0.01,0.007541051,
25.12.25,1,0.1249,0.1249,561,0.2855491252,Surfaces or backgrounds covered with any other ornament &amp; mosaic surfaces,,0.01,0.0003922605,
26.11.01,1,0.1582397272,0.1582397272,16823,0.2855491252,One line or one band,,0.01,0.0117629208,
26.11.08,1,0.1589,0.1589,9376,0.2855491252,Horizontal lines or bands,,0.01,0.0065558548,
27.03.12,1,0.1424,0.1424,3325,0.2855491252,Letters or numerals representing a heavenly body or a natural phenomenon,,0.01,0.0023248952,
07.03.01,1,0.125,0.125,398,0.2855491252,"Doors, entrances",,0.01,0.0002782882,
26.03.01,1,0.1302,0.1302,6715,0.2855491252,One triangle,,0.01,0.0046952395,
26.03.04,1,0.1302,0.1302,3441,0.2855491252,"Several triangles, juxtaposed, joined or intersecting",,0.01,0.0024060043,
26.99.24,1,0.1288,0.1288,3530,0.2855491252,Ellipses with dark surfaces or parts of surfaces,,0.01,0.0024682346,
29.01.96,1,0.153204237,0.153204237,11795,0.2855491252,Grey,,0.01,0.0082472598,
28.05,1,0.1693323306,0.1693323306,949,0.2855491252,"INSCRIPTIONS IN CYRILLIC CHARACTERS (RUSSIAN, BULGARIAN ETC.)",,0.01,0.0006635566,
07.05.12,1,0.1476809997,0.1476809997,8,0.2855491252,Totem poles,,0.01,5.59373278179128E-006,
26.11.12,1,0.16581409,0.16581409,14794,0.2855491252,Curved lines or bands (except A 26.11.13),,0.01,0.0103442103,
26.01.98,1,0.153204237,0.153204237,1808,0.2855491252,Two circles juxtaposed,,0.01,0.0012641836,
26.01.99,1,0.1502,0.1502,3151,0.2855491252,Circles containing one or more lines or bands (specify the content),,0.01,0.0022032315,
02.01.16,1,0.1505,0.1505,2887,0.2855491252,Shadows or silhouettes of men,,0.01,0.0020186383,
03.01.02,1,0.120733315,0.120733315,1435,0.2855491252,Heraldic lions,,0.01,0.0010033758,
26.99.07,1,0.1288,0.1288,309,0.2855491252,Ellipses containing one or more circles (precise the content),,0.01,0.0002160579,
14.03.20,1,0.16581409,0.16581409,566,0.2855491252,Other small ironmongery articles,,0.01,0.0003957566,
26.07.04,1,0.1429,0.1429,3930,0.2855491252,Circles or ellipses with lines (except 26.7.3.),,0.01,0.0027479212,
26.07.03,1,0.165524416,0.165524416,882,0.2855491252,Circles or ellipses with one or more triangles and/or lines forming an angle,,0.01,0.000616709,
05.01.16,1,0.1474,0.1474,2104,0.2855491252,Trees or bushes in stylized form,,0.01,0.0014711517,
25.05.25,1,0.1424,0.1424,2801,0.2855491252,"Other backgrounds divided into two, three or four",,0.01,0.0019585057,
18.05.03,1,0.1447,0.1447,893,0.2855491252,Stylized aeroplanes,,0.01,0.0006244004,
02.09.04,1,0.1263,0.1263,2298,0.2855491252,"Eyes, iris",,0.01,0.0016067997,
04.05.03,1,0.1328,0.1328,696,0.2855491252,"Personified geometrical figures or solids, combinations of geometrical figures or solids representing a personage",,0.01,0.0004866548,
28.19,1,0.1693323306,0.1693323306,418,0.2855491252,INSCRIPTIONS IN OTHER CHARACTERS &amp; PHONETIC WRITING,,0.01,0.0002922725,
02.01.01,1,0.1257,0.1257,3806,0.2855491252,"Heads, busts",,0.01,0.0026612184,
26.05.19,1,0.1383,0.1383,270,0.2855491252,Polygons with inscriptions projecting beyond the circumference,,0.01,0.0001887885,
17.02.04,1,0.1583,0.1583,272,0.2855491252,Other representations of precious stones,,0.01,0.0001901869,
27.99.15,1,0.1437,0.1437,2063,0.2855491252,Letter “O”,,0.01,0.0014424838,
27.99.16,1,0.1729826458,0.1729826458,4867,0.2855491252,Letter “P”,,0.01,0.0034030872,
27.99.10,1,0.3724519,0.3724519,1442,0.2855491252,Letter “J”,,0.01,0.0010082703,
27.99.13,1,0.3724519,0.3724519,6894,0.2855491252,Letter “M”,,0.01,0.0048203992,
03.13.05,1,0.1285450342,0.1285450342,423,0.2855491252,"Beehives, cells of honeycombs",,0.01,0.0002957686,
05.01.05,1,0.1474,0.1474,3236,0.2855491252,One tree or one bush,,0.01,0.0022626649,
05.01.02,1,0.1474,0.1474,115,0.2855491252,Trees or bushes of oblong shape (poplars),,0.01,8.04099087382497E-005,
03.11.12,1,0.1265,0.1265,413,0.2855491252,"Toads, frogs, tadpoles",,0.01,0.0002887765,
26.05.04,1,0.1285450342,0.1285450342,760,0.2855491252,"Several polygons, juxtaposed, joined or intersecting",,0.01,0.0005314046,
24.17.17,1,0.131,0.131,1807,0.2855491252,At-symbol : @,,0.01,0.0012634844,
26.99.18,1,0.1288,0.1288,2833,0.2855491252,Ellipses containing one or more letters,,0.01,0.0019808806,
26.99.10,1,0.1288,0.1288,193,0.2855491252,Ellipses containing one or more triangles or lines forming an angle (precise the content),,0.01,0.0001349488,
24.13.22,1,0.1331,0.1331,1098,0.2855491252,Crosses within a circle or a polygon or ellipse,,0.01,0.0007677398,
24.13.23,1,0.1508,0.1508,730,0.2855491252,Crosses within a square or a rectangle,,0.01,0.0005104281,
26.99.17,1,0.1679,0.1679,357,0.2855491252,Ellipses containing one or more numerals,,0.01,0.0002496203,
14.01.13,1,0.1352,0.1352,597,0.2855491252,"Chains, links of chain",,0.01,0.0004174323,
27.99.04,1,0.1437,0.1437,4028,0.2855491252,Letter “D”,,0.01,0.0028164445,
26.01.20,1,0.1563,0.1563,2009,0.2855491252,Circles containing inscriptions arranged along the radius or diameter,,0.01,0.0014047261,
27.99.09,1,0.1627421905,0.1627421905,3499,0.2855491252,Letter “I”,,0.01,0.0024465589,
24.17.20,1,0.1286,0.1286,1400,0.2855491252,Check sign,,0.01,0.0009789032,
07.01.25,1,0.1643,0.1643,613,0.2855491252,Other dwellings or buildings,,0.01,0.0004286198,
05.03.04,1,0.18546368,0.18546368,659,0.2855491252,"Vine leaves (except 5.3.19), plane leaves, maple leaves",,0.01,0.0004607837,
10.03.08,1,0.1396,0.1396,38,0.2855491252,"Wallets, purses",,0.01,2.65702307135086E-005,
18.01.19,1,0.1345,0.1345,298,0.2855491252,"Perambulators, caddies, scooters (with or without handlebars), supermarket trolleys, wheel-barrows",,0.01,0.0002083665,
01.05.23,1,0.1236430285,0.1236430285,1012,0.2855491252,Other representations of the Earth or of the terrestrial globe,,0.01,0.0007076072,
,,,,,,,,0,0,
M,,,,,,,,0,0,
26.04.02,16,0.0018303685,0.002203,34538,0.1020743863,Rectangles,,0.16,0.0241495429,
26.04.05,16,0.0642269897,1,45824,0.1020743863,One quadrilateral,1,0.16,0.0320409014,
26.04.22,11,0.0018001291,0.002203,30432,0.1020743863,Quadrilaterals containing other inscriptions,,0.11,0.0212785595,
27.05.21,11,0.0925524925,1,29138,0.1020743863,One letter,1,0.11,0.0203737732,
27.05.01,11,0.0017458871,0.0019318909,76491,0.1020743863,Letters presenting a special form of writing,,0.11,0.0534837768,
26.04.01,10,0.1017400564,1,22617,0.1020743863,Squares,1,0.1,0.0158141818,
29.01.06,10,0.0018109467,0.001991,10048,0.1020743863,"White, grey, silver",,0.1,0.0070257284,
26.04.18,8,0.1267086642,1,12919,0.1020743863,Quadrilaterals containing one or more letters,1,0.08,0.0090331792,
26.04.24,8,0.0018747459,0.0024468992,18811,0.1020743863,Quadrilaterals with dark surfaces or parts of surfaces,,0.08,0.0131529634,
27.05.22,7,0.0018356483,0.002090047,14566,0.1020743863,"Monograms formed of intertwined, overlapping or otherwise combined letters",,0.07,0.010184789,
26.04.07,6,0.001976352,0.0024468992,4771,0.1020743863,"Two quadrilaterals, one inside the other",,0.06,0.0033359624,
29.01.04,6,0.0017840549,0.001991,30911,0.1020743863,Blue,,0.06,0.0216134843,
29.01.96,5,0.0020814815,0.0028234579,11795,0.1020743863,Grey,,0.05,0.0082472598,
27.99.13,5,0.2014255046,1,6894,0.1020743863,Letter “M”,1,0.05,0.0048203992,
26.01.03,4,0.0017829812,0.001853,30880,0.1020743863,One circle,,0.04,0.0215918085,
03.03.01,4,0.0017042504,0.0017470013,1765,0.1020743863,"Horses, mules",,0.04,0.0012341173,
27.99.18,4,0.0017646783,0.0018017134,3851,0.1020743863,Letter “R”,,0.04,0.0026926831,
27.99.01,4,0.0018860189,0.002090047,6137,0.1020743863,Letter “A”,,0.04,0.0042910923,
27.99.20,3,0.0018390002,0.0019530005,4641,0.1020743863,Letter “T”,,0.03,0.0032450642,
26.04.99,3,0.0017223333,0.001831,6852,0.1020743863,Quadrilaterals containing one or more lines or bands (specify the content),,0.03,0.0047910321,
26.04.98,3,0.3345354354,1,10870,0.1020743863,Quadrilaterals containing one or more rounded corners,1,0.03,0.0076004844,
26.04.10,3,0.0017165073,0.0017625219,5095,0.1020743863,"Quadrilaterals containing one or more circles, ellipses or polygons (specify the content)",,0.03,0.0035625086,
29.01.01,3,0.001767,0.001847,28169,0.1020743863,"Red, pink, orange",,0.03,0.0196962323,
29.01.02,3,0.0017803333,0.0018,9269,0.1020743863,"Yellow, gold",,0.03,0.0064810386,
29.01.03,3,0.0018634942,0.0020054826,16199,0.1020743863,Green,,0.03,0.0113266097,
27.03.15,3,0.0018453634,0.0020260897,10380,0.1020743863,Letters or numerals representing a figurative element,,0.03,0.0072578683,
25.05.99,3,0.0018594891,0.0019774672,14827,0.1020743863,"Backgrounds, in words or numerals, divided into two, three or four",,0.03,0.0103672845,
27.99.14,3,0.0020121464,0.0025144391,2390,0.1020743863,Letter “N”,,0.03,0.0016711277,
27.99.19,3,0.0017415511,0.0018166532,7412,0.1020743863,Letter “S”,,0.03,0.0051825934,
27.05.05,3,0.0019551465,0.0025144391,5158,0.1020743863,Letters containing written or typographical matter,,0.03,0.0036065592,
26.15.09,2,0.001782,0.001812,1920,0.1020743863,Cubes,,0.02,0.0013424959,
26.04.09,2,0.0017250002,0.001802,12400,0.1020743863,"Several quadrilaterals juxtaposed, joined or intersecting",,0.02,0.0086702858,
26.04.04,2,0.0017323268,0.0018166532,5881,0.1020743863,"Other irregular parallelograms, trapezia and quadrilaterals, quadrilaterals containing one or more rounded corners",,0.02,0.0041120928,
27.99.24,2,0.0018357336,0.0019774672,1485,0.1020743863,Letter “X”,,0.02,0.0010383366,
27.99.21,2,0.0017265,0.001759,1208,0.1020743863,Letter “U”,,0.02,0.0008446537,
27.99.22,2,0.0017748249,0.0017825616,3084,0.1020743863,Letter “V”,,0.02,0.002156384,
26.04.19,2,0.0017456575,0.001809,4664,0.1020743863,Quadrilaterals with inscriptions projecting beyond one or more of the sides thereof,,0.02,0.0032611462,
26.04.17,2,0.0017519039,0.0017668078,1735,0.1020743863,Quadrilaterals containing one or more numerals,,0.02,0.0012131408,
01.13.01,2,0.0017879889,0.0018249777,2989,0.1020743863,"Armillary spheres, planetaria, astronomic orbits, atomic models, molecular models",,0.02,0.0020899584,
24.09.16,2,0.0017230006,0.0017470013,1705,0.1020743863,Crowns accompanied by another inscription,,0.02,0.0011921643,
29.01.08,2,0.0018745,0.001991,17277,0.1020743863,Black,,0.02,0.0120803652,
26.11.02,2,0.0016965,0.001745,10785,0.1020743863,Two lines or bands,,0.02,0.007541051,
26.11.01,2,0.001748,0.001831,16823,0.1020743863,One line or one band,,0.02,0.0117629208,
29.01.97,2,0.0017842063,0.001785851,1163,0.1020743863,Gold,,0.02,0.0008131889,
28.03,2,0.0017053891,0.0017567781,6290,0.1020743863,INSCRIPTIONS IN CHINESE OR JAPANESE CHARACTERS,,0.02,0.0043980724,
26.01.18,2,0.0018162014,0.001853,9301,0.1020743863,Circles containing one or more letters,,0.02,0.0065034136,
26.11.12,2,0.0016965,0.001745,14794,0.1020743863,Curved lines or bands (except A 26.11.13),,0.02,0.0103442103,
18.05.03,2,0.0018865956,0.0020260897,893,0.1020743863,Stylized aeroplanes,,0.02,0.0006244004,
02.09.01,2,0.0020822195,0.0025144391,6317,0.1020743863,Hearts,,0.02,0.0044169512,
03.03.24,2,0.0017190009,0.0017470013,647,0.1020743863,Animals of Series III stylized,,0.02,0.0004523931,
25.05.94,2,0.0017695,0.00178,13194,0.1020743863,"Backgrounds, in words or numerals, divided into two, vertically",,0.02,0.0092254638,
20.05.25,2,0.002128,0.002156,1313,0.1020743863,"Paper in rolls, wallpaper, other papers and documents, pile of paper, tickets, calendars",,0.02,0.0009180714,
27.99.16,2,0.0021592195,0.0025144391,4867,0.1020743863,Letter “P”,,0.02,0.0034030872,
26.99.03,2,0.0016835,0.001717,15240,0.1020743863,One ellipse,,0.02,0.0106560609,
26.05.01,2,0.002280229,0.0028234579,3453,0.1020743863,One polygon,,0.02,0.0024143949,
27.99.07,2,0.0017268686,0.0018017134,4461,0.1020743863,Letter “G”,,0.02,0.0031192052,
27.99.05,2,0.001715,0.001758,4912,0.1020743863,Letter “E”,,0.02,0.0034345519,
27.99.04,2,0.0022110998,0.0023321526,4028,0.1020743863,Letter “D”,,0.02,0.0028164445,
27.99.02,2,0.0016800119,0.001708,5202,0.1020743863,Letter “B”,,0.02,0.0036373247,
18.05.01,2,0.0018865956,0.0020260897,899,0.1020743863,"Aeroplanes, helicopters",,0.02,0.0006285957,
27.05.12,1,0.001665,0.001665,8504,0.1020743863,"Letters crossed or barred by letters, numerals or a figurative element",,0.01,0.0059461379,
27.07.01,1,0.001691,0.001691,3533,0.1020743863,Numerals presenting a special form of writing,,0.01,0.0024703322,
27.07.23,1,0.001737,0.001737,196,0.1020743863,Roman numerals,,0.01,0.0001370465,
03.01.24,1,0.001866,0.001866,2555,0.1020743863,Animals of Series I stylized,,0.01,0.0017864984,
26.05.22,1,0.0028234579,0.0028234579,1042,0.1020743863,Polygons containing other inscriptions,,0.01,0.0007285837,
05.03.13,1,0.001783,0.001783,8293,0.1020743863,Stylized leaves,,0.01,0.0057986032,
03.13.23,1,0.001707,0.001707,165,0.1020743863,Other insects,,0.01,0.0001153707,
26.11.98,1,0.001671,0.001671,6782,0.1020743863,More than three lines,,0.01,0.004742087,
03.13.24,1,0.001707,0.001707,1371,0.1020743863,Insects or spiders stylized,,0.01,0.000958626,
05.03.15,1,0.001783,0.001783,3833,0.1020743863,Two to four leaves,,0.01,0.0026800972,
26.13.01,1,0.001694,0.001694,1069,0.1020743863,"Stains, spots, blots, strokes of the brush",,0.01,0.0007474625,
26.15.97,1,0.001745,0.001745,1883,0.1020743863,Sphere with inscription,,0.01,0.0013166249,
26.02.07,1,0.001648,0.001648,1084,0.1020743863,"Semi-circles, semi-ellipses",,0.01,0.0007579508,
25.03.03,1,0.001687,0.001687,3741,0.1020743863,Elongated surfaces with two short sides convex or concave,,0.01,0.0026157693,
27.99.23,1,0.0025144391,0.0025144391,2427,0.1020743863,Letter “W”,,0.01,0.0016969987,
02.07.05,1,0.0020778677,0.0020778677,65,0.1020743863,Man and woman (couple) nude or wearing underclothes or other light attire,,0.01,4.54490788520542E-005,
26.04.11,1,0.001991,0.001991,1710,0.1020743863,Quadrilaterals containing one or more triangles or lines forming an angle (specify the content),,0.01,0.0011956604,
26.11.25,1,0.001671,0.001671,3050,0.1020743863,Other lines or bands,,0.01,0.0021326106,
14.03.13,1,0.001804,0.001804,597,0.1020743863,"Terminal connectors for cables, cable clamps, collars, junction sleeves, rings, washers, eyelets, clips, segments, joints, gaskets",,0.01,0.0004174323,
